edinet_code,ticker,name_ja,name_en,industry,listed,search_text
E25662,70220,サノヤスホールディングス株式会社,Sanoyas Holdings Corporation,Transportation Equipments,True,サノヤスホールディングス株式会社 sanoyas holdings corporation 70220
E25664,78170,パラマウントベッドホールディングス株式会社,"PARAMOUNT BED HOLDINGS CO.,LTD.",Other Products,True,"パラマウントベッドホールディングス株式会社 paramount bed holdings co.,ltd. 78170"
E25665,66200,宮越ホールディングス株式会社,"Miyakoshi Holdings, Inc.",Electric Appliances,True,"宮越ホールディングス株式会社 miyakoshi holdings, inc. 66200"
E25668,,中国光大銀行股イ分有限公司,中国光大銀行股イ分有限公司,Others,False,中国光大銀行股イ分有限公司  
E25674,,本多興産株式会社,本多興産株式会社,Others,False,本多興産株式会社  
E25675,,藤尾　政弘,藤尾　政弘,Others,False,藤尾　政弘  
E25678,,大正製薬ホールディングス株式会社,"TAISHO PHARMACEUTICAL HOLDINGS CO., LTD.",Pharmaceutical,False,"大正製薬ホールディングス株式会社 taisho pharmaceutical holdings co., ltd. "
E25680,,セールスフォース・インク,セールスフォース・インク,Others,False,セールスフォース・インク  
E25682,36530,株式会社モルフォ,株式会社モルフォ,Information & Communication,True,株式会社モルフォ  36530
E25685,,池浦　捷行,池浦　捷行,Others,False,池浦　捷行  
E25686,66250,ＪＡＬＣＯホールディングス株式会社,JALCO Holdings Inc.,Electric Appliances,True,ｊａｌｃｏホールディングス株式会社 jalco holdings inc. 66250
E25692,,クレディ・スイス・ファンド・マネジメント・エスエー,クレディ・スイス・ファンド・マネジメント・エスエー,Others,False,クレディ・スイス・ファンド・マネジメント・エスエー  
E25706,,鈴木　索,鈴木　索,Others,False,鈴木　索  
E25707,,藤田　昌子,藤田　昌子,Others,False,藤田　昌子  
E25708,,日電ホールディングス株式会社,日電ホールディングス株式会社,Others,False,日電ホールディングス株式会社  
E25715,,石塚　二朗,石塚　二朗,Others,False,石塚　二朗  
E25718,,山之上　道廣,山之上　道廣,Others,False,山之上　道廣  
E25727,,山口　正裕,山口　正裕,Others,False,山口　正裕  
E25728,,株式会社関口興業社,株式会社関口興業社,Others,False,株式会社関口興業社  
E25732,,文野　直樹,文野　直樹,Others,False,文野　直樹  
E25737,,西川　正洋,西川　正洋,Others,False,西川　正洋  
E25741,,フランス相互信用連合銀行,フランス相互信用連合銀行,Others,False,フランス相互信用連合銀行  
E25742,,ファースト・アブダビ・バンク・ピー・ジェー・エス・シー（Ｆｉｒｓｔ　Ａｂｕ　Ｄｈａｂｉ　Ｂａｎｋ　Ｐ．Ｊ．Ｓ．Ｃ．）,ファースト・アブダビ・バンク・ピー・ジェー・エス・シー（Ｆｉｒｓｔ　Ａｂｕ　Ｄｈａｂｉ　Ｂａｎｋ　Ｐ．Ｊ．Ｓ．Ｃ．）,Others,False,ファースト・アブダビ・バンク・ピー・ジェー・エス・シー（ｆｉｒｓｔ　ａｂｕ　ｄｈａｂｉ　ｂａｎｋ　ｐ．ｊ．ｓ．ｃ．）  
E25743,,堀越　毅一,堀越　毅一,Others,False,堀越　毅一  
E25745,,堀越　裕史,堀越　裕史,Others,False,堀越　裕史  
E25761,,株式会社ヒト・コミュニケーションズ,"HITO-Communications,Inc.",Information & Communication,False,"株式会社ヒト・コミュニケーションズ hito-communications,inc. "
E25763,,株式会社ＫＪホールディングス,株式会社ＫＪホールディングス,Others,False,株式会社ｋｊホールディングス  
E25765,,株式会社武蔵野,株式会社武蔵野,Others,False,株式会社武蔵野  
E25766,,クイーンズゲート,クイーンズゲート,Others,False,クイーンズゲート  
E25785,,アサヒビール株式会社,アサヒビール株式会社,Others,False,アサヒビール株式会社  
E25799,,株式会社ビアンナ,株式会社ビアンナ,Others,False,株式会社ビアンナ  
E25806,,富通集団（香港）有限公司,富通集団（香港）有限公司,Others,False,富通集団（香港）有限公司  
E25807,,宮本　彰,宮本　彰,Others,False,宮本　彰  
E25811,,株式会社関西ゴルフ倶楽部,"KANSAI GOLF CLUB CO.,LTD",Services,False,"株式会社関西ゴルフ倶楽部 kansai golf club co.,ltd "
E25817,36550,株式会社ブレインパッド,BrainPad Inc.,Information & Communication,True,株式会社ブレインパッド brainpad inc. 36550
E25830,,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク,Others,False,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク  
E25850,36590,株式会社ネクソン,"NEXON Co., Ltd.",Information & Communication,True,"株式会社ネクソン nexon co., ltd. 36590"
E25855,,有限会社ヤスコーポレーション,有限会社ヤスコーポレーション,Others,False,有限会社ヤスコーポレーション  
E25867,36560,ＫＬａｂ株式会社,ＫＬａｂ株式会社,Information & Communication,True,ｋｌａｂ株式会社  36560
E25870,32760,株式会社ＪＰＭＣ,株式会社ＪＰＭＣ,Real Estate,True,株式会社ｊｐｍｃ  32760
E25878,,有限会社山本エステート,有限会社山本エステート,Others,False,有限会社山本エステート  
E25881,,高橋　隆史,高橋　隆史,Others,False,高橋　隆史  
E25884,77770,株式会社スリー・ディー・マトリックス,"3-D Matrix,Ltd.",Precision Instruments,True,"株式会社スリー・ディー・マトリックス 3-d matrix,ltd. 77770"
E25888,,株式会社イーブックイニシアティブジャパン,"eBOOK Initiative Japan Co., Ltd.",Information & Communication,False,"株式会社イーブックイニシアティブジャパン ebook initiative japan co., ltd. "
E25889,,株式会社日本クリエイト,株式会社日本クリエイト,Others,False,株式会社日本クリエイト  
E25898,36570,ポールトゥウィンホールディングス株式会社,"Pole To Win Holdings, Inc.",Information & Communication,True,"ポールトゥウィンホールディングス株式会社 pole to win holdings, inc. 36570"
E25899,,株式会社ＪＭＡホールディングス,JMA Holdings Inc.,Services,False,株式会社ｊｍａホールディングス jma holdings inc. 
E25902,,株式会社トップ,株式会社トップ,Others,False,株式会社トップ  
E25907,,株式会社日器,株式会社日器,Others,False,株式会社日器  
E25912,,西木　利彦,西木　利彦,Others,False,西木　利彦  
E25916,,増田　至克,増田　至克,Others,False,増田　至克  
E25918,,黒土　優子,黒土　優子,Others,False,黒土　優子  
E25927,,グランダ　ギャラクシー　リミテッド,グランダ　ギャラクシー　リミテッド,Others,False,グランダ　ギャラクシー　リミテッド  
E25932,,中野　誠子,中野　誠子,Others,False,中野　誠子  
E25935,,株式会社ＮＲホールディングス,株式会社ＮＲホールディングス,Others,False,株式会社ｎｒホールディングス  
E25940,,ＨＫＴマネジメント・リミテッド,ＨＫＴマネジメント・リミテッド,Others,False,ｈｋｔマネジメント・リミテッド  
E25941,,佐藤　清之輔,佐藤　清之輔,Others,False,佐藤　清之輔  
E25961,,出原　正博,出原　正博,Others,False,出原　正博  
E25966,,上原　昭二,上原　昭二,Others,False,上原　昭二  
E25969,13830,ベルグアース株式会社,"Berg Earth co.,Ltd.","Fishery, Agriculture & Forestry",True,"ベルグアース株式会社 berg earth co.,ltd. 13830"
E25976,,有限会社乃村,有限会社乃村,Others,False,有限会社乃村  
E25991,,Ｗｉｌｌｉａｍ　Ｍａｂｅｙ,Ｗｉｌｌｉａｍ　Ｍａｂｅｙ,Others,False,ｗｉｌｌｉａｍ　ｍａｂｅｙ  
E25994,,ノルデア・バンク・アクツィエボラーグ・プブリクト,ノルデア・バンク・アクツィエボラーグ・プブリクト,Others,False,ノルデア・バンク・アクツィエボラーグ・プブリクト  
E26002,,真田　哲弥,真田　哲弥,Others,False,真田　哲弥  
E26004,,髙宮　章好,髙宮　章好,Others,False,髙宮　章好  
E26006,,アメリカ・モバイル,アメリカ・モバイル,Others,False,アメリカ・モバイル  
E26012,,公益財団法人深田地質研究所,公益財団法人深田地質研究所,Others,False,公益財団法人深田地質研究所  
E26013,,木村　通秀,木村　通秀,Others,False,木村　通秀  
E26032,60540,株式会社リブセンス,Livesense Inc.,Services,True,株式会社リブセンス livesense inc. 60540
E26035,,古川　美智子,古川　美智子,Others,False,古川　美智子  
E26036,,株式会社アート・ギヤラリー富士見,株式会社アート・ギヤラリー富士見,Others,False,株式会社アート・ギヤラリー富士見  
E26044,,有限会社ファウンテン,有限会社ファウンテン,Others,False,有限会社ファウンテン  
E26061,49770,新田ゼラチン株式会社,Nitta Gelatin Inc.,Chemicals,True,新田ゼラチン株式会社 nitta gelatin inc. 49770
E26063,,水野　泰三,水野　泰三,Others,False,水野　泰三  
E26071,,菊池　功,菊池　功,Others,False,菊池　功  
E26073,,齋藤　恵美子,齋藤　恵美子,Others,False,齋藤　恵美子  
E26075,,菊池　昭夫,菊池　昭夫,Others,False,菊池　昭夫  
E26076,,公益財団法人古岡奨学会,公益財団法人古岡奨学会,Others,False,公益財団法人古岡奨学会  
E26077,,ＴＴＹ　Ｍａｎａｇｅｍｅｎｔ　Ｂ．Ｖ．,ＴＴＹ　Ｍａｎａｇｅｍｅｎｔ　Ｂ．Ｖ．,Others,False,ｔｔｙ　ｍａｎａｇｅｍｅｎｔ　ｂ．ｖ．  
E26079,,株式会社テクノグローバル研究所,株式会社テクノグローバル研究所,Others,False,株式会社テクノグローバル研究所  
E26082,66190,ダブル・スコープ株式会社,W-SCOPE Corporation,Electric Appliances,True,ダブル・スコープ株式会社 w-scope corporation 66190
E26084,92060,株式会社スターフライヤー,Star Flyer Inc.,Air Transportation,True,株式会社スターフライヤー star flyer inc. 92060
E26086,32770,株式会社サンセイランディック,"Sansei Landic Co.,Ltd",Real Estate,True,"株式会社サンセイランディック sansei landic co.,ltd 32770"
E26087,,橘　民義,橘　民義,Others,False,橘　民義  
E26088,,本重　光孝,本重　光孝,Others,False,本重　光孝  
E26089,,松本　公三,松本　公三,Others,False,松本　公三  
E26095,31690,株式会社ミサワ,"Misawa & Co.,Ltd.",Retail Trade,True,"株式会社ミサワ misawa & co.,ltd. 31690"
E26096,45830,株式会社カイオム・バイオサイエンス,Chiome Bioscience Inc.,Pharmaceutical,True,株式会社カイオム・バイオサイエンス chiome bioscience inc. 45830
E26105,,難波　太郎,難波　太郎,Others,False,難波　太郎  
E26109,,ディー・エヌ・ビー・バンク　エイ・エス・エイ（ＤＮＢ　Ｂａｎｋ　ＡＳＡ）,ディー・エヌ・ビー・バンク　エイ・エス・エイ（ＤＮＢ　Ｂａｎｋ　ＡＳＡ）,Others,False,ディー・エヌ・ビー・バンク　エイ・エス・エイ（ｄｎｂ　ｂａｎｋ　ａｓａ）  
E26111,,後藤　一俊,後藤　一俊,Others,False,後藤　一俊  
E26115,,齋藤　麻衣子,齋藤　麻衣子,Others,False,齋藤　麻衣子  
E26116,,野澤　慎吾,野澤　慎吾,Others,False,野澤　慎吾  
E26121,,和田　紘司,和田　紘司,Others,False,和田　紘司  
E26124,60550,ジャパンマテリアル株式会社,"JAPAN MATERIAL Co.,Ltd.",Services,True,"ジャパンマテリアル株式会社 japan material co.,ltd. 60550"
E26141,,笹　晃弘,笹　晃弘,Others,False,笹　晃弘  
E26144,,山口　一彦,山口　一彦,Others,False,山口　一彦  
E26149,,桂　大介,桂　大介,Others,False,桂　大介  
E26150,,村上　太一,村上　太一,Others,False,村上　太一  
E26151,,ベインキャピタル・インベスターズ・エルエルシー,ベインキャピタル・インベスターズ・エルエルシー,Others,False,ベインキャピタル・インベスターズ・エルエルシー  
E26158,,崔　元根,崔　元根,Others,False,崔　元根  
E26160,,湯川　剛,湯川　剛,Others,False,湯川　剛  
E26169,,亀井　文行,亀井　文行,Others,False,亀井　文行  
E26171,,城戸　一弥,城戸　一弥,Others,False,城戸　一弥  
E26178,,津田物産株式会社,津田物産株式会社,Others,False,津田物産株式会社  
E26192,,田中　久男,田中　久男,Others,False,田中　久男  
E26195,,松﨑　隆司,松﨑　隆司,Others,False,松﨑　隆司  
